source_url,source_title,platform,source_year,blogger_school,target_major,target_major_hits,school_tier,rank_text,rank_percent,rank_num,rank_total,camp_admitted,program_type,admission_detail,research_achievements_json,competition_achievements_json,competition_tags,confidence,notes
https://zhuanlan.zhihu.com/p/659991998,2023年（2024届）四非ACMer计算机保研[全程0offer上岸北航]经验贴 ...,知乎,2023,,计算机,计算机,其他,,,,,True,未说明,上岸北航,[],"[{""name"": ""ACMer"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]",ACM,0.8,博主为四非学校学生，最终上岸北航
https://www.zhihu.com/question/589155490/answer/2934052204,请问一下我这样情况的cs保研能去哪里啊？ - 闪电der树懒的回答- 知乎,知乎,,,计算机科学与技术,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""sci三区""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""sci三区""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""ccf-c""}, {""type"": ""专利"", ""title"": null, ""author_order"": ""第一发明人"", ""venue_or_level"": null}, {""type"": ""专利"", ""title"": null, ""author_order"": ""第一发明人"", ""venue_or_level"": null}, {""type"": ""论文"", ""title"": null, ""author_order"": ""co-author"", ""venue_or_level"": ""二、三区""}, {""type"": ""论文"", ""title"": null, ""author_order"": null, ""venue_or_level"": ""ccf-b""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-B""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-C""}]",[],,0.9,
https://www.zhihu.com/question/606246059/answer/3070979143,计算机保研，一篇一作ccf-a在投，在夏令营申请材料中怎么写? - 知乎,知乎,,,计算机,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""ccf-a""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-A""}]",[],,0.8,
https://www.zhihu.com/question/606246059/answer/3074529198,一篇一作ccf-a在投，在夏令营申请材料中怎么写? - 后保研HBY 的回答,知乎,,,计算机,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""ccf-a""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-A""}]",[],,0.8,
https://zhuanlan.zhihu.com/p/529601015,博联学术部| 2022计算机电子信息大类保研经验分享会 - 知乎专栏,知乎,2022,天津大学,软件工程,"计算机,电子信息,软件工程",顶9,,,,,True,未说明,保研至北京大学,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""主要作者"", ""venue_or_level"": ""SCI/EI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]",[],,0.8,
https://www.zhihu.com/question/1993094660613227657,数学建模美赛中，ICM和MCM的奖项对申请控制/自动化/机器人专业的影响程度有何不同？ - 知乎,知乎,2026,,自动化,自动化,其他,,,,,,未说明,,[],"[{""name"": ""美赛"", ""level"": null, ""award"": ""F奖"", ""normalized_name"": ""美赛""}]",美赛,0.5,
https://zhuanlan.zhihu.com/p/351342556,四非计算机保研心得 - 知乎专栏,知乎,,,计算机,计算机,其他,,,,,,未说明,,[],"[{""name"": ""数模国赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""数模国赛""}, {""name"": ""美赛"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""美赛""}, {""name"": ""电赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""电赛""}, {""name"": ""ACM"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""ACM""}, {""name"": ""互联网+"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""互联网+""}, {""name"": ""挑战杯"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""挑战杯""}]","ACM,互联网+,挑战杯,数模国赛,电赛,美赛",0.7,
https://zhuanlan.zhihu.com/p/1994179961309901376,四非计算机rank1也能保研华五人C9吗（复旦机器人、人大信、哈工大 ...,知乎,,,计算机,计算机,其他,rank1,,1,,,未说明,,[],[],,0.7,
https://zhuanlan.zhihu.com/p/1950303254345938872,25年（26届）保研回忆录-211跨保清华计算机系（贵系+清深+北深）,知乎,2025,,计算机,计算机,清北,,,,,True,未说明,拿到预录取通知,[],[],,0.8,
https://www.zhihu.com/question/64447050,参加什么样的竞赛有利于保研？ - 知乎,知乎,,,,,未知,,,,,,未说明,,[],"[{""name"": ""挑战杯"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""挑战杯""}, {""name"": ""建模国赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""建模国赛""}, {""name"": ""电子设计大赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""电子设计大赛""}, {""name"": ""美赛建模"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""美赛""}]","建模国赛,挑战杯,电子设计大赛,美赛",0.8,
https://zhuanlan.zhihu.com/p/832349663,2024年（2025届）计算机保研经验贴（北大rw，北深，复旦cs,知乎,2024,,计算机,计算机,未知,,,,,True,未说明,拿到了优营,[],[],,0.8,
https://zhuanlan.zhihu.com/p/1954529821435606674,2025年（2026届）计算机保研经验贴（AILAB、中关村+创智、复旦cs,知乎,2025,,计算机,"计算机,自动化",未知,,,,,True,未说明,入营,[],[],,0.7,
https://zhuanlan.zhihu.com/p/1951402364398461456,26届计科保研--最终去向：上交AI,知乎,2026,,人工智能,"计算机,计算机科学",末九,1/177,0.56,1,177,True,未说明,最终去向：上交AI,"[{""type"": ""科研经历"", ""title"": ""本校AI4Science方向"", ""author_order"": ""未知"", ""venue_or_level"": null}, {""type"": ""科研经历"", ""title"": ""高瓴实习LLM方向"", ""author_order"": ""未知"", ""venue_or_level"": null}, {""type"": ""论文"", ""title"": ""NeurIPS一作在投"", ""author_order"": ""一作"", ""venue_or_level"": ""AI4Science方向""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""NeurIPS""}]",[],,0.9,
https://zhuanlan.zhihu.com/p/1955297442242233384,2025年（2026届）计算机保研经验贴 - 知乎专栏,知乎,2025,中流211,软件工程,"计算机,软件工程",其他,5/57,8.77,5,57,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""二作"", ""venue_or_level"": ""CCF A""}]",[],,0.9,
https://zhuanlan.zhihu.com/p/659099672,2024保研四非CS上岸华五经历（浙大CS、中科大网安、清深电子信息,知乎,2024,,计算机科学与技术,电子信息,其他,,,,,True,未说明,拿到夏令营 offer,[],"[{""name"": ""蓝桥杯"", ""level"": ""省赛"", ""award"": null, ""normalized_name"": ""蓝桥杯""}]",蓝桥杯,0.8,
https://zhuanlan.zhihu.com/p/25279424040,2024电子信息保研（清北复交）经验分享 - 知乎专栏,知乎,2024,,电子信息,电子信息,未知,,,,,True,未说明,参加了网络研究院夏令营,[],[],,0.8,
https://zhuanlan.zhihu.com/p/664289559,2023年（2024届）四非计算机保研经验贴,知乎,2023,广西四非,计算机科学与技术,"计算机,计算机科学",其他,5%（专业307人），推免排名4/307,5.0,4,307,,未说明,,[],"[{""name"": ""服务外包创新创业"", ""level"": ""国赛"", ""award"": ""二等奖"", ""normalized_name"": ""服务外包创新创业""}, {""name"": ""软件杯"", ""level"": ""国赛"", ""award"": ""三等奖"", ""normalized_name"": ""软件杯""}, {""name"": ""美赛"", ""level"": ""国际"", ""award"": ""H"", ""normalized_name"": ""美赛""}]","服务外包创新创业,美赛,软件杯",0.9,
https://zhuanlan.zhihu.com/p/618895386,2022（2023届）计算机保研经验贴（清深、软微、上交、中科大,知乎,2022,,计算机,计算机,未知,,,,,,直博,,[],[],,0.7,
https://zhuanlan.zhihu.com/p/659101698,24-【计算机保研】推免经验分享(夏0营，预推免上岸),知乎,2024,,计算机,计算机,未知,,,,,False,未说明,夏0营,[],[],,0.8,
https://www.zhihu.com/question/546807912/answer/2649530509,计算机直博毕业要求两篇顶会一作难度如何？ - 绝不发言的回答- 知乎,知乎,,,,计算机,未知,,,,,,直博,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-A""}]",[],,0.5,
https://www.zhihu.com/question/608230377,有一篇安全方向的ccf-a一作在投，保研能去浙大吗? - 知乎,知乎,,,计算机科学与技术,,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-A""}]",[],,0.7,
https://www.zhihu.com/question/1894110224077549761,25计算机专业求保研定位？ - 知乎,知乎,2025,,计算机,计算机,未知,,,,,False,未说明,被拒了因为投稿时没注意双盲审,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""IEEE MobiCom 2025（CCF A会）""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""ICIC （CCF C会）""}]",[],,0.9,
https://www.zhihu.com/question/608230377/answer/3088201657,有一篇安全方向的ccf-a一作在投，保研能去浙大吗? - 知乎,知乎,,,计算机科学与技术,,次九,百分之二十多,20.0,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""ccf-a""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-A""}]",[],,0.8,
https://www.zhihu.com/question/608230377/answer/3088376548,计算机专业本科次九，有一篇安全方向的ccf-a一作在投 - 知乎,知乎,,,计算机,计算机,次九,百分之二十多,20.0,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""ccf-a""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-A""}]",[],,0.9,
https://www.zhihu.com/question/1811408023,本科生中游985绩点专业前2%一篇ccfb一作能去什么学校? - 知乎,知乎,,,计算机科学与技术,人工智能,中九,专业前2%,2.0,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-B""}]","[{""name"": ""ICM"", ""level"": null, ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.8,
https://zhuanlan.zhihu.com/p/625937937,一篇13页1.3万字的博士论文致谢 - 知乎专栏,知乎,,,计算机科学与技术,计算机,未知,,,,,,直博,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""计算机研究与发展""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""计算机研究与发展""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""ISCA Workshop""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-A""}]",[],,0.7,
https://zhuanlan.zhihu.com/p/2007065263883952231,2022~2025年南大计算机学科入职名单汇总 - 知乎专栏,知乎,,,,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""Nature Neuroscience""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作或唯一通讯作者"", ""venue_or_level"": ""CCF-A类期刊-会议""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF-A""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""TPAMI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""NeurIPS""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""ICML""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""ICLR""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""AAAI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""IJCAI""}]","[{""name"": ""ICM"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.7,
https://zhuanlan.zhihu.com/p/715580730,人工智能专业可以参加哪些竞赛？ - 知乎专栏,知乎,,,人工智能,"计算机,人工智能",未知,,,,,,未说明,,[],"[{""name"": ""ICPC"", ""level"": null, ""award"": null, ""normalized_name"": ""ICPC""}]",ICPC,0.5,
https://zhuanlan.zhihu.com/p/1924108427635950630,锁定加分！计算机专业有哪些推荐的保研加分项目？,知乎,,,计算机,计算机,未知,,,,,,未说明,,[],"[{""name"": ""ACM"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""ACM""}, {""name"": ""ICPC"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""ICPC""}, {""name"": ""蓝桥杯"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""蓝桥杯""}, {""name"": ""中国高校计算机设计大赛——团体程序设计天梯赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""天梯赛""}, {""name"": ""计算机设计大赛"", ""level"": null, ""award"": null, ""normalized_name"": ""计算机设计大赛""}]","ACM,ICPC,天梯赛,蓝桥杯,计算机设计大赛",0.7,
https://zhuanlan.zhihu.com/p/541336141,香港科技大学(广州)孙莹助理教授招收数据挖掘/AI方向博士生可2022 ...,知乎,2022,,人工智能,,未知,,,,,,直博,,[],"[{""name"": ""ICPC/CCPC/蓝桥杯"", ""level"": null, ""award"": ""良好成绩"", ""normalized_name"": ""ICPC""}, {""name"": ""Kaggle"", ""level"": null, ""award"": ""良好成绩"", ""normalized_name"": ""Kaggle""}, {""name"": ""蓝桥杯"", ""level"": null, ""award"": null, ""normalized_name"": ""蓝桥杯""}, {""name"": ""CCPC"", ""level"": null, ""award"": null, ""normalized_name"": ""CCPC""}]","CCPC,ICPC,Kaggle,蓝桥杯",0.8,
https://www.zhihu.com/question/657925325/answer/3520275610,保研边缘人如何选择，保研，考研，（和)icpc? - 二二三叁的回答- 知乎,知乎,,中流二211,计算机科学与技术,,其他,20%外,,,,,未说明,,[],"[{""name"": ""水赛"", ""level"": ""国赛"", ""award"": ""国奖"", ""normalized_name"": ""水赛""}, {""name"": ""ICPC"", ""level"": null, ""award"": ""国奖"", ""normalized_name"": ""ICPC""}, {""name"": ""国奖"", ""level"": null, ""award"": ""国奖"", ""normalized_name"": ""国奖""}]","ICPC,国奖,水赛",0.8,
https://zhuanlan.zhihu.com/p/661226536,23(24届)计算机保研经验贴｜末流211上岸华工｜西交软、电科CS,知乎,2023,末流211,计算机,计算机,末九,,,,,True,未说明,上岸华工,[],"[{""name"": ""ACM-ICPC"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""ICPC""}, {""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]","ACM,ICPC",0.8,
https://zhuanlan.zhihu.com/p/1984691437279928861,2025年（2026届）四非Acmer计算机保研流水账低rank无科研（厦大 ...,知乎,2025,川渝某四非,软件工程,"计算机,软件工程",其他,"rank10+, 3%~4%",3.5,10,,,未说明,,[],"[{""name"": ""ICPC"", ""level"": ""区域"", ""award"": ""铜"", ""normalized_name"": ""ICPC""}, {""name"": ""邀请赛"", ""level"": null, ""award"": ""银"", ""normalized_name"": ""邀请赛""}, {""name"": ""CCPC"", ""level"": ""省"", ""award"": ""金"", ""normalized_name"": ""CCPC""}, {""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]","ACM,CCPC,ICPC,邀请赛",0.9,
https://www.zhihu.com/question/464595751,计算机科学与技术是什么专业是不是很杂很广泛很难学精？ - 知乎,知乎,,,,"计算机,计算机科学",未知,,,,,,未说明,,[],"[{""name"": ""CCPC 全国大学生程序设计竞赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""CCPC""}, {""name"": ""蓝桥杯"", ""level"": null, ""award"": null, ""normalized_name"": ""蓝桥杯""}, {""name"": ""Kaggle"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""Kaggle""}, {""name"": ""天池"", ""level"": null, ""award"": null, ""normalized_name"": ""天池""}, {""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]","ACM,CCPC,Kaggle,天池,蓝桥杯",0.7,
https://zhuanlan.zhihu.com/p/1923713528906354992,如何度过一个充实有意义的大学四年，我把我的经验全告诉你 - 知乎专栏,知乎,,,,,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""WWW""}]","[{""name"": ""美国大学生数学建模竞赛"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""美国大学生数学建模竞赛""}]",美国大学生数学建模竞赛,0.5,
https://zhuanlan.zhihu.com/p/1954489455546202000,2025年（2026届）计算机保研经验贴（软微、人信、上交 - 知乎专栏,知乎,2025,,计算机,计算机,次九,前五学期1⁄250+，前六学期1⁄250+,,1,250,,未说明,,[],[],,0.8,
https://zhuanlan.zhihu.com/p/809858162,2024年（2025届）CS/SE保研经验分享|无科研竞赛经历|中科院软件所,知乎,2024,西南某中九,软件工程,软件工程,中九,14/151（10%）,10.0,14,151,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}]",[],,0.9,
https://zhuanlan.zhihu.com/p/1952546372667540025,25年cs保研记录贴：末九超低rk 零科研（结局sjtu工程硕） - 知乎专栏,知乎,2025,,计算机科学与技术,,末九,专业前20+%,20.0,,,True,专硕,拿到夏令营 offer,[],"[{""name"": ""蓝桥杯"", ""level"": ""国赛"", ""award"": ""一等奖"", ""normalized_name"": ""蓝桥杯""}, {""name"": ""天梯赛"", ""level"": null, ""award"": ""国一"", ""normalized_name"": ""天梯赛""}]","天梯赛,蓝桥杯",0.9,
https://zhuanlan.zhihu.com/p/1493333423,保研经验贴| 顶流211计算机类低rank属鼠上岸华五（北邮、西交,知乎,,北邮,计算机类,计算机,华五,,,,,True,未说明,上岸华五,[],[],,0.8,
https://zhuanlan.zhihu.com/p/2010175529827975967,2025年（26届）末2低rank无科研计算机保研记录帖（旅游版 ...,知乎,2025,,计算机,计算机,其他,,,,,True,未说明,上岸北邮,[],[],,0.8,四非低rk无竞赛无科研
https://zhuanlan.zhihu.com/p/786622126,2024年（2025届）计算机保研——低rank上岸路（中科大先研,知乎,2024,辽宁某次9,计算机,计算机,次九,,,,,True,未说明,上岸中科大先研,[],[],,0.8,
https://zhuanlan.zhihu.com/p/1960444718853907560,2025年（26届）CS计算机保研经验贴 - 知乎专栏,知乎,2025,,计算机科学与技术,"计算机,人工智能",中九,中九5%,5.0,,,True,专硕,清华计算机系工程硕,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""非一作"", ""venue_or_level"": ""C会""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""EI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""WWW""}]",[],,0.9,
https://zhuanlan.zhihu.com/p/810044866,25届（2024年）计算机保研经验贴（人大信院、武大CS、中科大苏高院,知乎,2024,,计算机,计算机,未知,,,,,,未说明,,[],"[{""name"": ""CSP"", ""level"": null, ""award"": null, ""normalized_name"": ""CSP""}]",CSP,0.7,
https://zhuanlan.zhihu.com/p/711204396,25保研经验贴：四非计算机鼠鼠上岸华五（中科大、华东师范、重大,知乎,2025,,计算机,计算机,华五,,,,,True,未说明,上岸华五（中科大、华东师范、重大）,[],[],,0.8,
https://zhuanlan.zhihu.com/p/767565015,低rk无科研acmer，2025届计算机保研经验贴（南大cs - 知乎专栏,知乎,2025,同济,计算机科学与技术,计算机,其他,,,,,,未说明,,[],"[{""name"": ""acmer"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]",ACM,0.7,
https://zhuanlan.zhihu.com/p/2001086377165619500,2025年计算机保研经验贴（ee跨保cs/ai无六级版）,知乎,2025,末2,计算机/人工智能,计算机,其他,rk1,,1,,,未说明,,[],[],,0.8,英语未过六级
https://zhuanlan.zhihu.com/p/1935671452939575460,2025年（2026届）ACMer计算机保研经验贴（上交计算机、人大信院,知乎,2025,,计算机,计算机,华五,,,,,,未说明,,[],"[{""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]",ACM,0.7,
https://www.zhihu.com/question/458046680/answers/updated,如何看待中国海洋大学成立信息科学与工程学部？ - 知乎,知乎,2021,,,"计算机,计算机科学,人工智能,电子信息,软件工程,智能科学,网络空间安全,数据科学,大数据,通信工程,自动化",其他,,,,,,未说明,,"[{""type"": ""论文"", ""title"": ""Quantum Gated Recurrent Neural Networks"", ""author_order"": ""共同通讯作者"", ""venue_or_level"": ""IEEE Transactions on Pattern Analysis and Machine Intelligence (TPAMI), CCF A类""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""TPAMI""}]","[{""name"": ""PAT"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""PAT""}]",PAT,0.9,
https://zhuanlan.zhihu.com/p/1918386944385197332,2026保研实记 - 知乎专栏,知乎,2026,,软件工程,计算机,华五,,,,,True,直博,拿到夏令营 offer,[],[],,0.8,
https://zhuanlan.zhihu.com/p/659460973,2024届计算机保研经验贴 - 知乎专栏,知乎,2024,,计算机科学与技术,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""TIP""}]",[],,0.7,
https://zhuanlan.zhihu.com/p/661343191,2023年（2024届）计算机保研经验贴|末九低rank|就业向|厦大，哈工威,知乎,2023,,计算机,计算机,末九,低rank,,,,,未说明,,[],[],,0.7,
https://zhuanlan.zhihu.com/p/684266414,2023年（24届）计算机专业保研经历：末流211“三无人士”的坚持,知乎,2023,末流211,计算机科学与技术,计算机,其他,专业成绩排名8/206，综合成绩4.22/5.0,3.88,8,206,,未说明,,[],"[{""name"": ""美赛"", ""level"": ""国际"", ""award"": ""H奖"", ""normalized_name"": ""美赛""}, {""name"": ""ACM"", ""level"": null, ""award"": ""H奖"", ""normalized_name"": ""ACM""}]","ACM,美赛",0.9,
https://zhuanlan.zhihu.com/p/572461932,2022年菜鸡ACMer计算机保研经验贴（2023届，人大信院，北航等）,知乎,2022,,计算机,计算机,未知,,,,,True,未说明,拿到夏令营 offer,[],"[{""name"": ""ACMer"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]",ACM,0.8,
https://www.zhihu.com/question/554570493,计算机博士，两篇ccf c类会议➕一篇iccv什么水平？ - 知乎,知乎,,,计算机,计算机,未知,本科综合排名第三,,3,,True,直博,保研进了青千的组,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""ECCV""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""IEEE trans""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""ICCV""}]",[],,0.8,
https://zhuanlan.zhihu.com/p/649987009,2024保研经历(CS/AI，人大高瓴，中科大网安，计算所,知乎,2024,,计算机科学与技术/人工智能,,未知,,,,,,未说明,,"[{""type"": ""科研经历"", ""title"": ""多模态小项目"", ""author_order"": ""未知"", ""venue_or_level"": null}, {""type"": ""科研经历"", ""title"": ""省级大创（AI交叉）"", ""author_order"": ""未知"", ""venue_or_level"": ""省级""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""非主要"", ""venue_or_level"": ""在投""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""非主要"", ""venue_or_level"": ""在投""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}]","[{""name"": ""大创"", ""level"": ""省赛"", ""award"": null, ""normalized_name"": ""大创""}]",大创,0.8,
https://zhuanlan.zhihu.com/p/1954588158969750416,四次与清北擦肩而过后我只能选择祛魅 - 知乎专栏,知乎,2025,,计算机,"计算机,大数据",未知,,,,,,未说明,,[],"[{""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]",ACM,0.7,
https://zhuanlan.zhihu.com/p/1924421009466963747,竞赛热度≠含金量？哪些竞赛值得计算机保研er参加？ - 知乎专栏,知乎,,,,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}]","[{""name"": ""CUMCM"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.5,
https://zhuanlan.zhihu.com/p/544992548,规则有变：如何参加2023年美赛（MCM/ICM2023）？【内附2004 ...,知乎,2023,,,,未知,,,,,,未说明,,[],"[{""name"": ""MCM/ICM"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.8,
https://zhuanlan.zhihu.com/p/351361188,计算机保研常见竞赛 - 知乎专栏,知乎,,,,计算机,未知,,,,,,未说明,,[],"[{""name"": ""国际大学生程序设计竞赛"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""国际大学生程序设计竞赛""}, {""name"": ""ICPC"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""ICPC""}, {""name"": ""ACM"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""ACM""}]","ACM,ICPC,国际大学生程序设计竞赛",0.8,
https://zhuanlan.zhihu.com/p/269940573,CS也要看论文？这份计算机学子必备的科研论文指南请收藏！,知乎,,,,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}]",[],,0.5,
https://zhuanlan.zhihu.com/p/573364958,规则更新，允许使用AI（内附二十年美赛获奖论文高清PDF） - 知乎专栏,知乎,,,,,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}]","[{""name"": ""MCM/ICM"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.5,
https://zhuanlan.zhihu.com/p/12490991988,MCM大学生数学建模大赛含金量怎么样？ - 知乎专栏,知乎,,,,大数据,未知,,,,,,未说明,,[],"[{""name"": ""MCM大学生数学建模大赛"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.5,
https://zhuanlan.zhihu.com/p/1940700462304198659,四类认可度超高的竞赛，通信上岸很加分！,知乎,,,电子信息,,未知,,,,,,未说明,,[],"[{""name"": ""蓝桥杯全国软件和信息技术专业人才大赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""蓝桥杯""}]",蓝桥杯,0.7,
https://zhuanlan.zhihu.com/p/11453449666,真的建议大学生参加专业竞赛，成就王者简历 - 知乎专栏,知乎,,,,,未知,,,,,,未说明,,[],"[{""name"": ""蓝桥杯"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""蓝桥杯""}, {""name"": ""华为ICT大赛"", ""level"": null, ""award"": null, ""normalized_name"": ""华为ICT大赛""}]","华为ICT大赛,蓝桥杯",0.7,
https://zhuanlan.zhihu.com/p/604235530,值得推荐的计算机专业的竞赛？ - 知乎专栏,知乎,,,,计算机,未知,,,,,,未说明,,[],"[{""name"": ""蓝桥杯"", ""level"": null, ""award"": null, ""normalized_name"": ""蓝桥杯""}]",蓝桥杯,0.5,
