source_url,source_title,platform,source_year,blogger_school,target_major,target_major_hits,school_tier,rank_text,rank_percent,rank_num,rank_total,camp_admitted,program_type,admission_detail,research_achievements_json,competition_achievements_json,competition_tags,confidence,notes
https://blog.csdn.net/Baoyan_cs/article/details/132998965,排名前1%，手握国奖，夏令营屡受打击，痛定思痛，预推免一举上岸 ...,CSDN,2022,某 TOP39 大学（末9）,计算机科学与技术,"计算机,计算机科学,人工智能,软件工程,自动化",末九,成绩排名rk3 (~1%),1.0,3,,True,未说明,预推免上岸,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""国内期刊""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""EI""}]","[{""name"": ""蓝桥杯"", ""level"": ""省赛"", ""award"": ""省二"", ""normalized_name"": ""蓝桥杯""}, {""name"": ""美赛"", ""level"": ""国际"", ""award"": ""M"", ""normalized_name"": ""美赛""}]","美赛,蓝桥杯",0.9,
https://blog.csdn.net/qq_42257666/article/details/121788290,计算机研究生可以参加哪些比赛？_研究生有哪些程序设计比赛-CSDN博客,CSDN,,,计算机科学与技术,"计算机,计算机科学,人工智能",未知,,,,,,未说明,,"[{""type"": ""专利"", ""title"": ""基于视频的车辆监管系统V1.0"", ""author_order"": ""未知"", ""venue_or_level"": null}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""CVPR""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""ICCV""}]","[{""name"": ""第十七届“挑战杯”大学生课外学术科技作品竞赛"", ""level"": ""省赛"", ""award"": ""二等奖"", ""normalized_name"": ""挑战杯""}, {""name"": ""第十二届蓝桥杯全国软件和信息技术专业人才大赛"", ""level"": ""国赛"", ""award"": ""一等奖"", ""normalized_name"": ""蓝桥杯""}, {""name"": ""CVPR 2021 弱监督目标定位赛道"", ""level"": ""国际"", ""award"": ""冠军"", ""normalized_name"": ""CVPR 2021 弱监督目标定位赛道""}, {""name"": ""CVPR 2021 弱监督语义分割赛道"", ""level"": ""国际"", ""award"": ""季军"", ""normalized_name"": ""CVPR 2021 弱监督语义分割赛道""}, {""name"": ""第二届全国大学生算法设计与编程挑战赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""第二届全国大学生算法设计与编程挑战赛""}, {""name"": ""第七届中国国际“互联网+”大学生创新创业大赛"", ""level"": ""国赛"", ""award"": ""二等奖"", ""normalized_name"": ""互联网+""}, {""name"": ""第一届国际高光谱目标跟踪竞赛"", ""level"": ""国际"", ""award"": ""第二名"", ""normalized_name"": ""第一届国际高光谱目标跟踪竞赛""}, {""name"": ""第九届“泰迪杯”数据挖掘挑战赛"", ""level"": ""国赛"", ""award"": ""一等奖"", ""normalized_name"": ""第九届“泰迪杯”数据挖掘挑战赛""}, {""name"": ""第一届“计图”人工智能算法挑战赛狗细分类赛道"", ""level"": ""国赛"", ""award"": ""冠军"", ""normalized_name"": ""第一届“计图”人工智能算法挑战赛狗细分类赛道""}, {""name"": ""2020年MathorCup高校数学建模挑战赛"", ""level"": ""国赛"", ""award"": ""一等奖"", ""normalized_name"": ""2020年MathorCup高校数学建模挑战赛""}, {""name"": ""第四届中青杯全国数学建模竞赛"", ""level"": ""国赛"", ""award"": ""一等奖"", ""normalized_name"": ""第四届中青杯全国数学建模竞赛""}, {""name"": ""2021江苏省数学建模科研创新大赛"", ""level"": ""省赛"", ""award"": ""一等奖"", ""normalized_name"": ""2021江苏省数学建模科研创新大赛""}, {""name"": ""第三届全国大学生算法设计与编程挑战赛（秋季赛）"", ""level"": ""国赛"", ""award"": ""金奖"", ""normalized_name"": ""第三届全国大学生算法设计与编程挑战赛（秋季赛）""}, {""name"": ""ICCV 2021 Workshop LargeFineFoodAI分类赛"", ""level"": ""国际"", ""award"": ""亚军"", ""normalized_name"": ""ICCV 2021 Workshop LargeFineFoodAI分类赛""}, {""name"": ""第四届中国软件开源创新大赛暨华为昇腾模型王者挑战赛"", ""level"": ""国赛"", ""award"": ""冠军"", ""normalized_name"": ""第四届中国软件开源创新大赛暨华为昇腾模型王者挑战赛""}, {""name"": ""RoboMaster"", ""level"": ""国际"", ""award"": ""二等奖"", ""normalized_name"": ""RoboMaster""}]","2020年MathorCup高校数学建模挑战赛,2021江苏省数学建模科研创新大赛,CVPR 2021 弱监督目标定位赛道,CVPR 2021 弱监督语义分割赛道,ICCV 2021 Workshop LargeFineFoodAI分类赛,RoboMaster,互联网+,挑战杯,第一届“计图”人工智能算法挑战赛狗细分类赛道,第一届国际高光谱目标跟踪竞赛,第三届全国大学生算法设计与编程挑战赛（秋季赛）,第九届“泰迪杯”数据挖掘挑战赛,第二届全国大学生算法设计与编程挑战赛,第四届中国软件开源创新大赛暨华为昇腾模型王者挑战赛,第四届中青杯全国数学建模竞赛,蓝桥杯",0.8,
https://blog.csdn.net/zhaominyiz/article/details/95033362,211大学 计算机-软件工程专业保研经历 同济、南大、复旦_软件工程专业保研竞赛-CSDN博客,CSDN,,211大学,软件工程,"计算机,软件工程",其他,3/120,2.5,3,120,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""水刊""}, {""type"": ""项目"", ""title"": ""代码重构系统"", ""author_order"": ""未知"", ""venue_or_level"": null}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]","[{""name"": ""ACM-ICPC/CCPC"", ""level"": ""国际"", ""award"": ""银牌"", ""normalized_name"": ""ICPC""}, {""name"": ""CCPC"", ""level"": null, ""award"": ""特等奖"", ""normalized_name"": ""CCPC""}, {""name"": ""ACM"", ""level"": null, ""award"": ""特等奖"", ""normalized_name"": ""ACM""}]","ACM,CCPC,ICPC",0.9,最终选择在复旦继续旅程
https://damodev.csdn.net/68635873b93e2f417962170f.html,计算机保研经验（中科大、北航、成电、西交 - DAMO开发者矩阵,CSDN,2021,某211,计算机科学与技术,"计算机,计算机科学,人工智能",其他,4%,4.0,,,,未说明,,"[{""type"": ""科研经历"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}]","[{""name"": ""美赛"", ""level"": ""国际"", ""award"": ""M"", ""normalized_name"": ""美赛""}]",美赛,0.9,
https://blog.csdn.net/weixin_54837957/article/details/129542535,【东南大学信息科学与工程学院篇】2022年电子信息/通信工程夏令营保研/考研复试经验贴_2022年东南大学信息与工程学院电路与系统研究生夏令营结果-CSDN博客,CSDN,2022,,电子信息/通信工程,"计算机,计算机科学,电子信息,软件工程,通信工程,自动化",末九,前4%,4.0,,,True,专硕,拿到夏令营 offer,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]",[],,0.9,
https://www.cnblogs.com/zhmlzhml/p/16726297.html,中科大- 2022计算机/信息类保研经验贴（复旦、华科、吉大 - 博客园,博客园,2022,,计算机/信息类,计算机,末九,1.3%,1.3,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]",[],,0.9,博主在夏令营阶段获得多个中九学校的优营，但在华五学校的申请中表现不佳。预推免阶段成功上岸中科大六系。
https://zhuanlan.zhihu.com/p/1957513765517006125,2025年（2026届）计算机保研经验贴（同济cs，南大se - 知乎专栏,知乎,2025,,计算机科学与技术/人工智能/软件工程,"计算机,人工智能",未知,,,,,,专硕,,[],"[{""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]",ACM,0.7,
https://zhuanlan.zhihu.com/p/801711775,2024年（2025届）计算机保研经验贴（中科院，西湖-浙大，北大-鹏城,知乎,2024,,计算机,计算机,未知,,,,,,直博,参营,[],[],,0.7,
https://zhuanlan.zhihu.com/p/1936920763841118570,2025年（2026届）超低rk科研向保研/港三phd混申经验贴（北大cs ...,知乎,2025,,计算机科学与技术,,清北,,,,,,未说明,,[],"[{""name"": ""icpc区域赛"", ""level"": ""国赛"", ""award"": ""银"", ""normalized_name"": ""ICPC""}, {""name"": ""ecfinal"", ""level"": ""国际"", ""award"": ""铜"", ""normalized_name"": ""ecfinal""}, {""name"": ""ccsp"", ""level"": ""国赛"", ""award"": ""铜"", ""normalized_name"": ""ccsp""}, {""name"": ""蓝桥杯"", ""level"": ""国赛"", ""award"": ""国三"", ""normalized_name"": ""蓝桥杯""}, {""name"": ""挑战杯"", ""level"": null, ""award"": null, ""normalized_name"": ""挑战杯""}]","ICPC,ccsp,ecfinal,挑战杯,蓝桥杯",0.8,
https://blog.csdn.net/qq_62323523/article/details/142630899,和平星- HNU-21-计科-纯rk，南软、科大cs、中大 - CSDN博客,CSDN,2024,HNU,计算机科学与技术,"计算机,计算机科学,计算机技术,人工智能,电子信息,软件工程,智能科学,网络空间安全,数据科学,大数据,自动化",其他,rk1/143,0.7,1,143,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": null}]",[],,0.9,纯rk选手，无科研和竞赛经历
https://blog.csdn.net/qq_41385229/article/details/110248292,2020计算机保研经验贴 - CSDN博客,CSDN,2020,,计算机,计算机,未知,,,,,True,未说明,预推免通过西交软院，夏令营优营成电软院，夏令营优营厦大计算机，预推免通过哈深,[],[],,0.8,
https://blog.csdn.net/u014339447/article/details/148346714,历年西安交通大学计算机保研上机真题,CSDN,2024,,软件工程,"计算机,电子信息,软件工程",c9,814/912,,,,,未说明,,[],[],,0.7,
https://blog.csdn.net/weixin_43154149/article/details/114447696,华南理工大学计算机/软件复试经验贴整理原创 - CSDN博客,CSDN,2024,华南理工大学,计算机/软件工程,计算机,中九,,,,,,未说明,,[],"[{""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]",ACM,0.7,
https://blog.csdn.net/qq_45934285/article/details/123827875,2022中山大学计算机技术专硕考研初试、复试经验帖_中山大学计算机复试-CSDN博客,CSDN,2022,大连理工大学,计算机技术,"计算机,计算机技术,人工智能,电子信息,软件工程,网络空间安全,数据科学",中九,,,,,,专硕,,[],[],,0.9,
https://zhuanlan.zhihu.com/p/1954529821435606674,2025年（2026届）计算机保研经验贴（AILAB、中关村+创智、复旦cs,知乎,2025,,计算机,计算机,未知,,,,,,直博,应该可以直博推荐入营,[],[],,0.7,
https://zhuanlan.zhihu.com/p/1982463764159813007,2025年（2026届）计算机保研经验贴（浙计、高瓴、中山计、电科深,知乎,2025,,计算机,计算机,未知,,,,,,直博,拿到夏令营 offer,[],[],,0.7,
https://zhuanlan.zhihu.com/p/1954319372832191050,26级电子信息保研经验贴 - 知乎专栏,知乎,26,,电子信息,电子信息,未知,rk1,,,,True,未说明,入营后读论文,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}]",[],,0.7,
https://zhuanlan.zhihu.com/p/1954986844979692139,2025年（2026届）计算机保研经验贴（超超超低rk70%的上岸之路）,知乎,2025,辽宁某9,计算机科学与技术,"计算机,计算机科学,人工智能,自动化",末九,前五学期8%，前六学期7%,8.0,,,True,未说明,拿到夏令营 offer,"[{""type"": ""科研经历"", ""title"": ""llm相关的项目"", ""author_order"": ""未知"", ""venue_or_level"": null}, {""type"": ""科研训练"", ""title"": ""本校一段科研训练"", ""author_order"": ""未知"", ""venue_or_level"": null}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""AAAI""}]","[{""name"": ""国一国二国三等"", ""level"": ""国赛"", ""award"": ""一等奖/二等奖/三等奖"", ""normalized_name"": ""国一国二国三等""}, {""name"": ""省奖若干"", ""level"": ""省赛"", ""award"": null, ""normalized_name"": ""省奖若干""}, {""name"": ""蓝桥杯"", ""level"": null, ""award"": null, ""normalized_name"": ""蓝桥杯""}, {""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]","ACM,国一国二国三等,省奖若干,蓝桥杯",0.9,最终去向：复旦大学计算与智能创新学院MAS Lab（多媒体智能安全实验室），方向为llm security
https://blog.csdn.net/xyisv/article/details/103493946,计算机保研夏令营预推免 - CSDN博客,CSDN,,安徽大学,,计算机,其他,1/70,,1,70,,未说明,,[],"[{""name"": ""某水赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""某水赛""}, {""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]","ACM,某水赛",0.8,
https://blog.csdn.net/2401_89124198/article/details/147440932,蓝桥杯人工智能赛道---三次模拟赛总结,CSDN,2025,,人工智能,"计算机,计算机科学,人工智能",未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""SCI""}]","[{""name"": ""蓝桥杯人工智能赛道"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""蓝桥杯""}, {""name"": ""天梯赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""天梯赛""}]","天梯赛,蓝桥杯",0.7,
https://damodev.csdn.net/68649d38b93e2f41796285b9.html,25届计算机保研经验贴（中末九保清北及华五人、自动化所、北邮,CSDN,2024,中末九,软件工程,"计算机,计算机科学,人工智能,电子信息,智能科学,大数据,自动化",中九,rk1/103（前五学期）；rk2/103（前六学期）,1.0,1,103,,未说明,,"[{""type"": ""论文"", ""title"": ""一篇没有中的SCI 三区论文"", ""author_order"": ""未知"", ""venue_or_level"": ""SCI 三区""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""SCI""}]","[{""name"": ""果酱"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""果酱""}]",果酱,0.9,
https://blog.csdn.net/qq_44939973/article/details/121339143,2021年保研经验贴（北邮、山大、华东师大、国科大AI、东南）,CSDN,2021,,计算机,计算机,未知,,,,,True,未说明,拿到夏令营 offer,[],[],,0.8,
https://blog.csdn.net/qq_43425767/article/details/109087436,计算机保研分享贴_北理工计算机夏令营和预推免-CSDN博客,CSDN,,中下游985,计算机,计算机,中九,前5%,5.0,,,True,未说明,拿到夏令营 offer,[],[],,0.9,
https://blog.csdn.net/weixin_39628186/article/details/118245005,"东南大学计算机专业研究生复试,东南大学计算机考研复试经验-CSDN博客",CSDN,2022,,计算机科学与技术,"计算机,人工智能,电子信息,软件工程,网络空间安全",其他,,,,,True,专硕,拿到夏令营 offer,[],[],,0.7,
https://www.cnblogs.com/XDU-Lakers/p/12932210.html,2020计算机保研经验分享- 控球强迫症 - 博客园,博客园,2020,西安电子科技大学,软件工程,"计算机,软件工程",其他,年级中下游前10%,10.0,,,,未说明,,[],"[{""name"": ""国创"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""国创""}, {""name"": ""数模"", ""level"": null, ""award"": null, ""normalized_name"": ""数模""}, {""name"": ""编程比赛"", ""level"": null, ""award"": null, ""normalized_name"": ""编程比赛""}, {""name"": ""校一等奖学金"", ""level"": ""校赛"", ""award"": ""一等奖"", ""normalized_name"": ""校一等奖学金""}]","国创,数模,校一等奖学金,编程比赛",0.9,
https://www.cnblogs.com/cilinmengye/p/18448662,保研朝花夕拾- 次林梦叶- 博客园,博客园,2024,阿卡林省某四非（甚至非理工类学校）,计算机科学与技术,"计算机,人工智能",其他,院系排名6/437，专业排名3/226,,3,226,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]","[{""name"": ""美赛"", ""level"": null, ""award"": null, ""normalized_name"": ""美赛""}, {""name"": ""ACM"", ""level"": null, ""award"": null, ""normalized_name"": ""ACM""}]","ACM,美赛",0.9,博主为四非学校学生，最终成功入营深圳大学、苏州大学、西电杭和浙软。
https://zhuanlan.zhihu.com/p/777671044,25届CS保研经历贴（清华软件、清华贵系、上交AI、复旦CS）,知乎,2025,,计算机科学与技术/人工智能/软件工程,人工智能,未知,,,,,,直博,上交AI直博入营60人,[],[],,0.8,
https://zhuanlan.zhihu.com/p/1957191317231765046,2025年（2026届）计算机保研经验贴——清北华五人+京二所等- 知乎,知乎,2025,,计算机,计算机,未知,,,,,True,未说明,拿到夏令营 offer,[],[],,0.7,
https://www.zhihu.com/question/64447050,参加什么样的竞赛有利于保研？ - 知乎,知乎,,,,,未知,,,,,,未说明,,[],"[{""name"": ""挑战杯"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""挑战杯""}, {""name"": ""建模国赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""建模国赛""}, {""name"": ""电子设计大赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""电子设计大赛""}, {""name"": ""美赛建模"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""美赛""}]","建模国赛,挑战杯,电子设计大赛,美赛",0.8,
https://www.zhihu.com/question/326591308,长春工业大学的电子信息工程专业值得读吗？前景如何？ - 知乎,知乎,2019,长春工业大学,电子信息工程,"计算机,计算机科学,计算机技术,人工智能,电子信息,软件工程",其他,2019/6,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]","[{""name"": ""挑战杯"", ""level"": ""国际"", ""award"": ""银奖"", ""normalized_name"": ""挑战杯""}, {""name"": ""互联网+"", ""level"": ""国际"", ""award"": ""银奖"", ""normalized_name"": ""互联网+""}]","互联网+,挑战杯",0.7,
https://zhuanlan.zhihu.com/p/832349663,2024年（2025届）计算机保研经验贴（北大rw，北深，复旦cs,知乎,2024,,计算机,计算机,未知,,,,,True,未说明,拿到夏令营 offer,[],[],,0.7,
https://www.xiaohongshu.com/explore/69b91f37000000001a03097c?xsec_token=ABYP0oZu9Z6Et9PGqioeVU-BDVmW4LeXXTjk_onEitZhw%3D&xsec_source=pc_feed,刚刚！复旦大学夏令营报名开始！！ - 小红书,小红书,2026,,分子合成与识别科学,,未知,1/5,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]",[],,0.5,该帖子为复旦大学夏令营报名通知，未提及具体个人保研经验
https://damodev.csdn.net/68818dc8bb9d8e0ecec2ca80.html,2024年双非计算机保研经历：苏大计院、浙大软院 - DAMO开发者矩阵,CSDN,2024,浙江某双非,软件工程,"计算机,计算机科学,人工智能,软件工程,数据科学",其他,3/169,1.78,3,169,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]","[{""name"": ""全国大学生创新创业服务外包大赛"", ""level"": ""国赛"", ""award"": ""国二"", ""normalized_name"": ""全国大学生创新创业服务外包大赛""}, {""name"": ""三创赛"", ""level"": ""省赛"", ""award"": ""省三"", ""normalized_name"": ""三创赛""}]","三创赛,全国大学生创新创业服务外包大赛",0.9,最终去向：苏州大学计算机科学与技术学院 软件工程专硕
https://blog.csdn.net/inscode_037/article/details/146151647,蓝桥杯竞赛：借助智能工具开启编程新时代-CSDN博客,CSDN,2025,,,"人工智能,自动化",未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]","[{""name"": ""蓝桥杯全国软件和信息技术专业人才大赛"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""蓝桥杯""}]",蓝桥杯,0.7,
https://blog.csdn.net/Cyril_KI/article/details/120914221,2021年CS保研经历（六）：系统填报+ 一些感想_天津大学cs 保研经验,CSDN,2021,天津大学,计算机科学与技术,计算机,顶9,,,,,True,未说明,拿到夏令营 offer,[],[],,0.8,
https://blog.csdn.net/dawnruiyang/article/details/126150768,从大一到大三，211数学系跨保985计算机保研准备经验 - CSDN博客,CSDN,,,计算机,计算机,其他,,,,,True,未说明,取得优营证书,[],[],,0.7,
https://blog.csdn.net/weixin_44014976/article/details/114757490,保研历程（经验分享、保研流程介绍）_重庆大学保研夏令营计算机,CSDN,,,软件工程,"计算机,软件工程",其他,,,,,True,专硕,成功跨专业考入西安交通大学软件工程硕士,[],[],,0.8,原文未提供详细信息，部分字段无法确定
https://blog.csdn.net/qq_43539664/article/details/123927293,上岸重庆邮电大学软件工程学院学硕总结_重邮软件工程学硕-CSDN博客,CSDN,24,,软件工程,"计算机,计算机科学,计算机技术,人工智能,电子信息,软件工程,网络空间安全,大数据,自动化",其他,,,,,True,学硕,上岸重庆邮电大学软件工程学院学硕,[],[],,0.9,
https://blog.csdn.net/m0_72717598/article/details/138260721,25计算机考研院校数据分析 | 中山大学,CSDN,2022,,计算机科学与技术,"计算机,人工智能,电子信息,软件工程,网络空间安全,数据科学,大数据",中九,,,,,,专硕,,[],[],,0.8,
https://www.cnblogs.com/LEON-Kepler/p/17905125.html,2023计算机保研经验贴直博向（南大cs，计算所，科大高研院 - 博客园,博客园,2023,末流985软工,计算机科学与技术,"计算机,人工智能,自动化",末九,综排在30%左右,30.0,,,True,直博,拿到夏令营 offer,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""CCF-C""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]","[{""name"": ""数模国赛"", ""level"": ""国赛"", ""award"": ""二等奖"", ""normalized_name"": ""数模国赛""}, {""name"": ""计算机设计大赛"", ""level"": ""市级"", ""award"": ""二等奖"", ""normalized_name"": ""计算机设计大赛""}]","数模国赛,计算机设计大赛",0.9,
https://www.cnblogs.com/moonout/p/17286401.html,cs 保研经验贴| 数学试题· 自动化所特供版- MoonOut - 博客园,博客园,2023,,人工智能,自动化,未知,0/0,,,,,未说明,,[],[],,0.5,
https://zhuanlan.zhihu.com/p/1980770159716214701,2025年（2026届）计算机保研回忆录（清软、清深、南AI - 知乎专栏,知乎,2025,,计算机,计算机,未知,rk1,,,,,未说明,,[],[],,0.7,
https://zhuanlan.zhihu.com/p/1960444718853907560,2025年（26届）CS计算机保研经验贴 - 知乎专栏,知乎,2025,,计算机科学与技术,"计算机,人工智能",中九,中九5%,5.0,,,True,专硕,清华计算机系工程硕,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""非一作"", ""venue_or_level"": ""C会""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""EI""}]",[],,0.9,
https://zhuanlan.zhihu.com/p/637906245,【24计算机考研】专硕排行总榜（985院校）,知乎,24,,,"计算机,大数据",未知,,,,,,专硕,,[],[],,0.5,
https://zhuanlan.zhihu.com/p/248489246,干货满满的2020计算机保研经验贴！（上交、北大等）,知乎,2020,,计算机,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""一区CCF B""}, {""type"": ""论文"", ""title"": null, ""author_order"": null, ""venue_or_level"": ""CCF C类""}, {""type"": ""论文"", ""title"": null, ""author_order"": null, ""venue_or_level"": ""SCI检索""}, {""type"": ""论文"", ""title"": null, ""author_order"": null, ""venue_or_level"": ""EI""}, {""type"": ""科研经历"", ""title"": null, ""author_order"": null, ""venue_or_level"": null}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""EI""}]",[],,0.8,
https://zhuanlan.zhihu.com/p/461839915,保姆级华科、武大、西交、北理、中山计算机保研经验帖 - 知乎专栏,知乎,2024,,计算机,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""SCI""}]",[],,0.7,
https://zhuanlan.zhihu.com/p/658503447,【持续更新】2024届计算机四非保研985经验贴【西工大/计算所/浙软 ...,知乎,2024,,计算机,计算机,其他,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""EI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""三作"", ""venue_or_level"": ""4区""}, {""type"": ""项目"", ""title"": ""计设项目"", ""author_order"": ""未知"", ""venue_or_level"": null}]",[],,0.8,
https://zhuanlan.zhihu.com/p/1994179961309901376,四非计算机rank1也能保研华五人C9吗（复旦机器人、人大信,知乎,,,计算机,计算机,其他,rank1,,1,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""CCF-A""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""ICML""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""CVPR""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""ECCV""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EMNLP""}]","[{""name"": ""ICM"", ""level"": null, ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.8,
https://zhuanlan.zhihu.com/p/1954489455546202000,2025年（2026届）计算机保研经验贴（软微、人信、上交 - 知乎专栏,知乎,2025,,计算机,计算机,次九,前五学期1⁄250+，前六学期1⁄250+,,1,250,,未说明,,[],[],,0.8,
https://zhuanlan.zhihu.com/p/786622126,2024年（2025届）计算机保研——低rank上岸路（中科大先研,知乎,2024,,计算机,计算机,华五,,,,,True,未说明,拿到夏令营 offer,[],[],,0.7,
https://zhuanlan.zhihu.com/p/2010175529827975967,2025年（26届）末2低rank无科研计算机保研记录帖（旅游版 ...,知乎,2025,,计算机,计算机,其他,,,,,True,未说明,上岸北邮,[],[],,0.7,四非低rank无竞赛无科研
https://zhuanlan.zhihu.com/p/1952546372667540025,25年cs保研记录贴：末九超低rk 零科研（结局sjtu工程硕） - 知乎专栏,知乎,2025,,cs,,末九,专业前20+%,20.0,,,True,专硕,结局sjtu工程硕,[],"[{""name"": ""蓝桥杯"", ""level"": ""国赛"", ""award"": ""一等奖"", ""normalized_name"": ""蓝桥杯""}, {""name"": ""天梯赛"", ""level"": null, ""award"": null, ""normalized_name"": ""天梯赛""}]","天梯赛,蓝桥杯",0.9,
https://zhuanlan.zhihu.com/p/2001086377165619500,2025年计算机保研经验贴（ee跨保cs/ai无六级版）,知乎,2025,末2,计算机/人工智能,计算机,其他,rk1,,1,,,未说明,,[],[],,0.8,英语未过六级
https://blog.csdn.net/Baoyan_cs/article/details/138160719,国内规模最大的人工智能学院？联系导师就稳了？揭秘北京邮电大学 ...,CSDN,2023,,人工智能,"计算机,人工智能",其他,9/105,8.57,9,105,,未说明,,[],[],,0.8,
https://blog.csdn.net/Magnolia_He/article/details/147704306,大三保研人五月还能参加的高含金量竞赛 - CSDN博客,CSDN,,,,,未知,,,,,,未说明,,[],"[{""name"": ""蓝桥杯"", ""level"": ""国赛"", ""award"": null, ""normalized_name"": ""蓝桥杯""}]",蓝桥杯,0.5,
https://blog.csdn.net/weixin_26805451/article/details/144439890,蓝桥杯全国软件和信息技术专业人才大赛全攻略,CSDN,,,,计算机,未知,,,,,,未说明,,[],"[{""name"": ""蓝桥杯全国软件和信息技术专业人才大赛"", ""level"": ""国赛"", ""award"": ""特等奖"", ""normalized_name"": ""蓝桥杯""}, {""name"": ""ACM"", ""level"": ""省赛"", ""award"": ""特等奖"", ""normalized_name"": ""ACM""}]","ACM,蓝桥杯",0.5,
